"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46156","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44452","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","44460","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46160","752952","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","46188","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44452","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46164","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44448","756400","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42748","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46164","354768","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44440","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46152","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44448","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44452","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46168","354652","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","752976","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46148","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44452","354632","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46176","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44460","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44412","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46156","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44464","752968","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46144","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42752","754672","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","346","46180","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","754688","300"
